bar_time,ohlcv_time,rsi_value,rsi_ma,nas_value,source_snapshot_time,source_bar_index,alignment_status,causal_ok,duplicate_snapshot_flag,notes
1376676000,1376676000,72.5,65.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-16T20:54:59+00:00,846,OK,True,False,
1376863200,1376863200,71.44,66.42,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T01:59:59+00:00,847,OK,True,False,
1376877600,1376877600,73.34,67.38,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T05:59:59+00:00,848,OK,True,False,
1376892000,1376892000,67.09,67.1,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T09:59:59+00:00,849,OK,True,False,
1376906400,1376906400,64.71,66.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T13:59:59+00:00,850,OK,True,False,
1376920800,1376920800,60.35,66.61,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T17:59:59+00:00,851,OK,True,False,
1376935200,1376935200,60.07,67.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-19T20:58:59+00:00,852,OK,True,False,
1376949600,1376949600,59.19,66.36,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T01:59:59+00:00,853,OK,True,False,
1376964000,1376964000,59.84,65.71,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T05:59:59+00:00,854,OK,True,False,
1376978400,1376978400,51.6,63.81,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T09:59:59+00:00,855,OK,True,False,
1376992800,1376992800,56.59,63.5,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T13:59:59+00:00,856,OK,True,False,
1377007200,1377007200,62.65,63.62,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T17:59:59+00:00,857,OK,True,False,
1377021600,1377021600,61.04,62.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-20T20:58:59+00:00,858,OK,True,False,
1377036000,1377036000,57.5,61.73,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T01:59:59+00:00,859,OK,True,False,
1377050400,1377050400,59.54,61.01,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T05:59:59+00:00,860,OK,True,False,
1377064800,1377064800,55.74,59.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T09:59:59+00:00,861,OK,True,False,
1377079200,1377079200,53.24,58.31,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T13:59:59+00:00,862,OK,True,False,
1377093600,1377093600,55.31,57.78,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T17:59:59+00:00,863,OK,True,False,
1377108000,1377108000,58.87,57.93,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-21T20:58:59+00:00,864,OK,True,False,
1377122400,1377122400,45.9,56.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T01:59:59+00:00,865,OK,True,False,
1377136800,1377136800,51.31,56.32,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T05:59:59+00:00,866,OK,True,False,
1377151200,1377151200,51.28,55.7,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T09:59:59+00:00,867,OK,True,False,
1377165600,1377165600,54.07,56.07,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T13:59:59+00:00,868,OK,True,False,
1377180000,1377180000,60.27,56.77,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T17:59:59+00:00,869,OK,True,False,
1377194400,1377194400,57.6,56.22,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-22T20:58:59+00:00,870,OK,True,False,
1377208800,1377208800,61.32,56.35,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T01:59:59+00:00,871,OK,True,False,
1377223200,1377223200,60.54,56.44,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T05:59:59+00:00,872,OK,True,False,
1377237600,1377237600,60.22,56.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T09:59:59+00:00,873,OK,True,False,
1377252000,1377252000,57.96,56.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T13:59:59+00:00,874,OK,True,False,
1377266400,1377266400,70.66,58.63,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T17:59:59+00:00,875,OK,True,False,
1377280800,1377280800,72.59,60.0,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-23T20:54:59+00:00,876,OK,True,False,
1377468000,1377468000,73.11,60.85,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T01:59:59+00:00,877,OK,True,False,
1377482400,1377482400,67.86,61.47,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T05:59:59+00:00,878,OK,True,False,
1377496800,1377496800,67.88,62.65,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T09:59:59+00:00,879,OK,True,False,
1377511200,1377511200,65.54,63.5,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T13:59:59+00:00,880,OK,True,False,
1377525600,1377525600,66.22,64.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T17:59:59+00:00,881,OK,True,False,
1377540000,1377540000,65.89,64.8,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-26T20:58:59+00:00,882,OK,True,False,
1377554400,1377554400,65.89,64.8,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T01:59:59+00:00,883,OK,True,False,
1377568800,1377568800,62.87,65.82,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T05:59:59+00:00,884,OK,True,False,
1377583200,1377583200,65.04,66.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T09:59:59+00:00,885,OK,True,False,
1377597600,1377597600,70.31,67.38,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T13:59:59+00:00,886,OK,True,False,
1377612000,1377612000,73.86,68.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T17:59:59+00:00,887,OK,True,False,
1377626400,1377626400,70.68,68.54,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-27T20:58:59+00:00,888,OK,True,False,
1377640800,1377640800,70.76,68.36,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T01:59:59+00:00,889,OK,True,False,
1377655200,1377655200,70.72,68.4,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T05:59:59+00:00,890,OK,True,False,
1377669600,1377669600,75.46,69.39,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T09:59:59+00:00,891,OK,True,False,
1377684000,1377684000,70.1,69.17,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T13:59:59+00:00,892,OK,True,False,
1377698400,1377698400,66.13,68.94,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T17:59:59+00:00,893,OK,True,False,
1377712800,1377712800,65.48,68.83,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-28T20:58:59+00:00,894,OK,True,False,
1377727200,1377727200,64.35,68.62,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T01:59:59+00:00,895,OK,True,False,
1377741600,1377741600,55.41,66.84,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T05:59:59+00:00,896,OK,True,False,
1377756000,1377756000,55.45,66.32,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T09:59:59+00:00,897,OK,True,False,
1377770400,1377770400,58.46,66.08,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T13:59:59+00:00,898,OK,True,False,
1377784800,1377784800,51.6,64.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T17:59:59+00:00,899,OK,True,False,
1377799200,1377799200,54.52,63.08,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-29T20:58:59+00:00,900,OK,True,False,
1377813600,1377813600,50.3,61.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T01:59:59+00:00,901,OK,True,False,
1377828000,1377828000,53.22,60.43,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T05:59:59+00:00,902,OK,True,False,
1377842400,1377842400,51.43,58.93,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T09:59:59+00:00,903,OK,True,False,
1377856800,1377856800,42.57,55.94,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T13:59:59+00:00,904,OK,True,False,
1377871200,1377871200,42.64,53.98,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T17:59:59+00:00,905,OK,True,False,
1377885600,1377885600,42.33,52.25,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-08-30T20:54:59+00:00,906,OK,True,False,
1378072800,1378072800,32.66,49.84,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T01:59:59+00:00,907,OK,True,False,
1378087200,1378087200,37.58,48.3,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T05:59:59+00:00,908,OK,True,False,
1378101600,1378101600,43.55,47.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T09:59:59+00:00,909,OK,True,False,
1378116000,1378116000,39.97,46.53,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T13:59:59+00:00,910,OK,True,False,
1378130400,1378130400,42.07,45.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T17:59:59+00:00,911,OK,True,False,
1378144800,1378144800,41.2,44.72,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-02T20:58:59+00:00,912,OK,True,False,
1378159200,1378159200,40.83,43.76,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T01:59:59+00:00,913,OK,True,False,
1378173600,1378173600,42.31,43.19,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T05:59:59+00:00,914,OK,True,False,
1378188000,1378188000,40.44,42.16,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T09:59:59+00:00,915,OK,True,False,
1378202400,1378202400,43.65,41.82,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T13:59:59+00:00,916,OK,True,False,
1378216800,1378216800,53.68,43.33,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T17:59:59+00:00,917,OK,True,False,
1378231200,1378231200,64.32,45.64,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-03T20:58:59+00:00,918,OK,True,False,
1378245600,1378245600,62.37,46.94,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T01:59:59+00:00,919,OK,True,False,
1378260000,1378260000,63.08,48.54,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T05:59:59+00:00,920,OK,True,False,
1378274400,1378274400,57.16,49.52,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T09:59:59+00:00,921,OK,True,False,
1378288800,1378288800,51.59,49.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T13:59:59+00:00,922,OK,True,False,
1378303200,1378303200,40.38,48.92,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T17:59:59+00:00,923,OK,True,False,
1378317600,1378317600,41.92,49.01,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-04T20:58:59+00:00,924,OK,True,False,
1378332000,1378332000,42.24,49.05,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T01:59:59+00:00,925,OK,True,False,
1378346400,1378346400,42.24,49.05,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T05:59:59+00:00,926,OK,True,False,
1378360800,1378360800,38.83,48.71,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T09:59:59+00:00,927,OK,True,False,
1378375200,1378375200,47.98,49.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T13:59:59+00:00,928,OK,True,False,
1378389600,1378389600,31.73,47.87,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T17:59:59+00:00,929,OK,True,False,
1378404000,1378404000,32.89,46.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-05T20:58:59+00:00,930,OK,True,False,
1378418400,1378418400,31.98,44.11,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T01:59:59+00:00,931,OK,True,False,
1378432800,1378432800,37.36,42.69,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T05:59:59+00:00,932,OK,True,False,
1378447200,1378447200,36.11,40.67,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T09:59:59+00:00,933,OK,True,False,
1378461600,1378461600,34.18,38.88,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T13:59:59+00:00,934,OK,True,False,
1378476000,1378476000,48.36,39.67,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T17:59:59+00:00,935,OK,True,False,
1378490400,1378490400,50.82,40.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-06T20:54:59+00:00,936,OK,True,False,
1378677600,1378677600,49.73,41.29,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T01:59:59+00:00,937,OK,True,False,
1378692000,1378692000,50.02,41.95,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T05:59:59+00:00,938,OK,True,False,
1378706400,1378706400,50.03,42.41,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T09:59:59+00:00,939,OK,True,False,
1378720800,1378720800,48.29,42.97,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T13:59:59+00:00,940,OK,True,False,
1378735200,1378735200,50.21,43.27,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T17:59:59+00:00,941,OK,True,False,
1378749600,1378749600,49.43,44.48,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-09T20:58:59+00:00,942,OK,True,False,
1378764000,1378764000,49.96,45.6,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-10T01:59:59+00:00,943,OK,True,False,
1378778400,1378778400,46.22,46.35,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-10T05:59:59+00:00,944,OK,True,False,
1378792800,1378792800,42.76,46.49,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-10T09:59:59+00:00,945,OK,True,False,
1378807200,1378807200,37.92,46.28,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-10T13:59:59+00:00,946,OK,True,False,
1378821600,1378821600,31.86,45.68,"{""NAS_LONG_SIGNAL"":0.0,""NAS_SHORT_SIGNAL"":0.0,""NAS_BOTTOM_SIGNAL"":0.0,""NAS_TOP_SIGNAL"":0.0}",2013-09-10T17:59:59+00:00,947,OK,True,False,
